question,label
종로구 인기 많은 조개 알려줄래,restaurant
광진구 소문난 새우 튀김 어디 있니,restaurant
관악구 제일 맛있게 하는 홍어 알려주세요,restaurant
도봉구 유명한 홍어 알려줄래,restaurant
중랑구 잘 하는 닭꼬치 알려주세요,restaurant
강북구 괜찮게 하는 김치 어디 있냐,restaurant
마포구 소문난 짬뽕 추천해 줘,restaurant
동작구 잘 하는 홍어 알려주세요,restaurant
금천구 소문난 과자 알려주라,restaurant
구로구 괜찮은 조개 추천해 주세요,restaurant
강동구 인기 많은 돼지 갈비 추천해 줘,restaurant
서대문구 방송 나온 스파게티 알려줄래,restaurant
마포구 인기 많은 떡볶이 알고싶어,restaurant
강남구 소문난 해장국 추천해 주세요,restaurant
성북구 인기 많은 파스타 어디 있냐,restaurant
종로구 맛 나게 하는 소시지 알려줄래,restaurant
동대문구 인기 있는 백반 어디 있니,restaurant
노원구 소문난 라면 알고싶어,restaurant
성동구 제일 맛있는 호두과자 알고싶어,restaurant
강북구 맛있게 하는 감자탕 알고싶어,restaurant
금천구 맛 나게 하는 오징어 알려줘,restaurant
은평구 맛 나게 하는 빵 어디 있냐,restaurant
양천구 맛 나게 하는 초밥 알려줄래,restaurant
성북구 인기 많은 국밥 알려줄래,restaurant
강동구 제일 맛있는 분식 어디 있니,restaurant
마포구 소문난 해장국 추천해 주라,restaurant
송파구 맛있게 하는 파전 어디 있니,restaurant
노원구 소문난 족발 알고싶어,restaurant
중랑구 방송 나온 새우 튀김 추천해 주라,restaurant
강남구 제일 맛있게 하는 양 꼬치 알려주라,restaurant
중구 괜찮은 비빔냉면 알고싶어,restaurant
동작구 방송 나온 양 고치 추천해 주라,restaurant
송파구 괜찮은 물냉면 알려줘,restaurant
양천구 괜찮은 튀김 어디 있니,restaurant
종로구 맛있게 하는 해장국 알려주라,restaurant
중랑구 괜찮은 볶음밥 추천해 주라,restaurant
광진구 맛 나게 하는 새우 튀김 어디 있냐,restaurant
마포구 맛 나게 하는 홍어 알려줄래,restaurant
양천구 괜찮게 하는 새우 튀김 어디 있니,restaurant
광진구 제일 맛있는 아이스크림 어디 있냐,restaurant
광진구 방송 나온 광어 추천해 주세요,restaurant
종로구 방송 나온 홍어 알려줄래,restaurant
광진구 제일 맛있는 육회 알려줄래,restaurant
관악구 인기 있는 수제 버거 어디 있니,restaurant
서대문구 방송 나온 덮 밥 추천해 주세요,restaurant
구로구 제일 맛있는 닭꼬치 추천해 주라,restaurant
중구 유명한 파전 알고싶어,restaurant
성동구 제일 맛있게 하는 조개 추천해 주라,restaurant
강동구 제일 맛있게 하는 파스타 추천해 주라,restaurant
영등포구 괜찮은 파전 추천해 주세요,restaurant
도봉구 잘 하는 냉면 추천해 줘,restaurant
강동구 인기 있는 라면 알려주라,restaurant
중랑구 방송 나온 갈비 추천해 주라,restaurant
관악구 괜찮게 하는 샤브샤브 알려주라,restaurant
광진구 괜찮은 비빔밥 알고싶어,restaurant
광진구 방송 나온 보쌈 알려줘,restaurant
서초구 제일 맛있게 하는 양 고치 알려주라,restaurant
강남구 괜찮게 하는 소시지 어디 있냐,restaurant
서대문구 맛 나게 하는 스시 알려줄래,restaurant
강동구 맛있게 하는 물냉면 알려주라,restaurant
금천구 제일 맛있는 콩나물 국밥 알려주세요,restaurant
구로구 잘 하는 순대 추천해 줘,restaurant
성북구 제일 맛있는 순두부 추천해 줘,restaurant
관악구 제일 맛있게 하는 후라이드 추천해 주세요,restaurant
노원구 괜찮은 아이스크림 어디 있니,restaurant
광진구 맛 나게 하는 양 꼬치 알려주라,restaurant
성동구 괜찮은 순두부 알려주라,restaurant
용산구 괜찮은 양 꼬치 추천해 주라,restaurant
영등포구 괜찮게 하는 고기 추천해 주라,restaurant
송파구 인기 많은 물냉면 추천해 주세요,restaurant
강서구 괜찮은 뚝배기 어디 있니,restaurant
관악구 유명한 팔보채 추천해 줘,restaurant
서대문구 유명한 햄버거 어디 있니,restaurant
서초구 소문난 수제 버거 어디 있니,restaurant
구로구 괜찮게 하는 비빔냉면 알려줄래,restaurant
강북구 방송 나온 제육 볶음 알려주세요,restaurant
노원구 괜찮은 김치 찜 어디 있냐,restaurant
종로구 제일 맛있게 하는 육회 추천해 주세요,restaurant
관악구 유명한 비빔국수 추천해 줘,restaurant
노원구 괜찮게 하는 광어 알려줘,restaurant
중랑구 맛있게 하는 잔치국수 알고싶어,restaurant
마포구 맛있게 하는 팥빙수 추천해 주세요,restaurant
동대문구 인기 많은 뚝배기 어디 있니,restaurant
강남구 맛 나게 하는 돼지 갈비 추천해 주세요,restaurant
송파구 괜찮게 하는 조개 어디 있니,restaurant
성동구 유명한 비빔국수 알려줄래,restaurant
동작구 인기 있는 과자 알려주세요,restaurant
중랑구 맛있게 하는 팔보채 알려주라,restaurant
종로구 소문난 비빔국수 알고싶어,restaurant
동대문구 제일 맛있게 하는 순대 어디 있냐,restaurant
은평구 소문난 제육 볶음 알려주라,restaurant
강남구 유명한 햄버거 추천해 주세요,restaurant
관악구 맛있게 하는 수제 버거 알고싶어,restaurant
강서구 괜찮게 하는 육회 알려줘,restaurant
은평구 괜찮은 스파게티 추천해 주세요,restaurant
마포구 방송 나온 스테이크 알려줘,restaurant
동대문구 소문난 샤브샤브 알려주라,restaurant
구로구 유명한 해장국 추천해 주세요,restaurant
양천구 소문난 파스타 추천해 주라,restaurant
송파구 인기 있는 팥빙수 추천해 주세요,restaurant
노원구 인기 있는 떡볶이 추천해 주라,restaurant
서초구 인기 있는 보신탕 알려줄래,restaurant
양천구 잘 하는 왕 갈비 알려주세요,restaurant
중구 제일 맛있게 하는 라면 어디 있니,restaurant
성북구 괜찮게 하는 왕 갈비 알려주라,restaurant
관악구 맛있게 하는 갈비 추천해 줘,restaurant
서대문구 맛있게 하는 비빔냉면 어디 있니,restaurant
용산구 괜찮은 쌀국수 추천해 줘,restaurant
종로구 방송 나온 보신탕 알고싶어,restaurant
노원구 소문난 튀김 알려주라,restaurant
마포구 맛있게 하는 고기 어디 있니,restaurant
중랑구 괜찮은 월남쌈 알려주라,restaurant
도봉구 맛있게 하는 족발 어디 있냐,restaurant
성동구 소문난 파전 알려주세요,restaurant
중구 소문난 갈비 알려줘,restaurant
종로구 제일 맛있게 하는 치킨 알고싶어,restaurant
은평구 맛있게 하는 순두부 알려줘,restaurant
용산구 제일 맛있는 월남쌈 추천해 줘,restaurant
마포구 맛 나게 하는 빵 추천해 주세요,restaurant
관악구 방송 나온 짬뽕 추천해 주라,restaurant
중구 괜찮게 하는 콩나물 국밥 추천해 주세요,restaurant
서초구 제일 맛있는 족발 추천해 주세요,restaurant
중구 잘 하는 회 알려주세요,restaurant
관악구 제일 맛있게 하는 제육 볶음 알고싶어,restaurant
중구 소문난 찜닭 알려주라,restaurant
강남구 인기 있는 왕 갈비 알고싶어,restaurant
송파구 유명한 떡볶이 추천해 줘,restaurant
중랑구 인기 있는 삼겹살 어디 있니,restaurant
양천구 인기 있는 수제 버거 알려줘,restaurant
강남구 잘 하는 비빔밥 어디 있냐,restaurant
중랑구 맛있게 하는 감자탕 알려주세요,restaurant
은평구 인기 많은 보신탕 추천해 줘,restaurant
금천구 소문난 알밥 알려줘,restaurant
종로구 잘 하는 순대 알려줄래,restaurant
영등포구 인기 많은 비빔밥 추천해 주세요,restaurant
강남구 제일 맛있게 하는 라면 추천해 주세요,restaurant
서초구 맛있게 하는 가츠동 알려주라,restaurant
금천구 잘 하는 초밥 추천해 주라,restaurant
서초구 맛 나게 하는 치킨 알고싶어,restaurant
용산구 제일 맛있는 케이크 알려줄래,restaurant
강동구 괜찮은 해장국 알려주세요,restaurant
양천구 소문난 오징어 추천해 주라,restaurant
노원구 제일 맛있게 하는 과자 추천해 줘,restaurant
강서구 제일 맛있는 초밥 알고싶어,restaurant
강서구 유명한 비빔냉면 알려주라,restaurant
주변 맛집 알고싶어,restaurant
주변 식당 추천해 줘,restaurant
근처 맛집 어디 있냐,restaurant
주변 맛집 추천해 주라,restaurant
근처 식당 추천해 주라,restaurant
근처 맛집 알려주라,restaurant
근처 맛집 추천해 줘,restaurant
주변 식당 어디 있냐,restaurant
근처 맛집 알고싶어,restaurant
주변 맛집 추천해 줘,restaurant
근처 맛집 알려줘,restaurant
근처 식당 알고싶어,restaurant
근처 식당 알려줄래,restaurant
근처 식당 어디 있냐,restaurant
근처 식당 알려주세요,restaurant
주변 식당 알려주세요,restaurant
성동구 괜찮은 피자집 추천해 주라,restaurant
서초구 방송 나온 돈까스집 어디 있냐,restaurant
마포구 괜찮은 라멘집 알려주세요,restaurant
관악구 괜찮게 하는 빵집 알려줘,restaurant
양천구 소문난 치킨집 어디 있냐,restaurant
강서구 제일 맛있는 돈까스집 알려줘,restaurant
종로구 제일 맛있게 하는 우동집 추천해 주세요,restaurant
동작구 맛있게 하는 치킨집 알려줄래,restaurant
중구 소문난 뷔페 알려주라,restaurant
성북구 잘 하는 카페 어디 있냐,restaurant
금천구 제일 맛있는 라멘집 알고싶어,restaurant
동대문구 잘 하는 갈비집 어디 있냐,restaurant
서초구 제일 맛있는 피자집 알려줄래,restaurant
강남구 인기 있는 샐러드 바 알려줘,restaurant
영등포구 제일 맛있는 우동집 알려줘,restaurant
광진구 괜찮은 피자집 알고싶어,restaurant
은평구 인기 있는 중국집 알고싶어,restaurant
송파구 맛 나게 하는 돈까스집 추천해 주세요,restaurant
영등포구 방송 나온 김밥집 어디 있니,restaurant
마포구 유명한 맥주집 어디 있냐,restaurant
동작구 제일 맛있게 하는 라멘집 어디 있니,restaurant
은평구 인기 많은 우동집 어디 있냐,restaurant
강남구 소문난 샐러드 바 알려주라,restaurant
송파구 잘 하는 치킨집 알려줘,restaurant
서대문구 괜찮은 돈까스집 알려주세요,restaurant
영등포구 인기 있는 치킨집 추천해 주세요,restaurant
종로구 맛 나게 하는 베이커리 어디 있냐,restaurant
용산구 제일 맛있게 하는 치킨집 추천해 주라,restaurant
구로구 제일 맛있는 라멘집 알려줄래,restaurant
금천구 제일 맛있는 베이커리 추천해 주라,restaurant
금천구 맛 나게 하는 돈까스집 알려줘,restaurant
성동구 제일 맛있게 하는 치킨집 추천해 줘,restaurant
양천구 소문난 뷔페 추천해 주세요,restaurant
종로구 맛 나게 하는 치킨집 알려줄래,restaurant
은평구 방송 나온 떡갈비집 알려주라,restaurant
강서구 맛 나게 하는 고깃집 알고싶어,restaurant
동대문구 맛 나게 하는 김밥집 알려주세요,restaurant
도봉구 방송 나온 중국집 알려주세요,restaurant
구로구 괜찮은 죽집 알려줘,restaurant
금천구 맛있게 하는 치킨집 알려줘,restaurant
강동구 제일 맛있게 하는 빵집 알려줄래,restaurant
동대문구 잘 하는 닭꼬치집 추천해 줘,restaurant
시흥 괜찮은 식당 추천해 주라,restaurant
보은 제일 맛있게 하는 식당 알려주라,restaurant
의왕 제일 맛있는 식당 추천해 주라,restaurant
논산 소문난 식당 알고싶어,restaurant
김포 방송 나온 식당 알려줄래,restaurant
가평 맛있게 하는 맛집 알고싶어,restaurant
김해 유명한 식당 추천해 주세요,restaurant
예천 인기 많은 맛집 어디 있니,restaurant
서산 제일 맛있는 맛집 알려주라,restaurant
인제 소문난 식당 추천해 줘,restaurant
고성 맛있게 하는 식당 어디 있니,restaurant
안동 제일 맛있는 맛집 알려줘,restaurant
수원 잘 하는 맛집 추천해 주라,restaurant
논산 인기 있는 맛집 알려주라,restaurant
영주 방송 나온 맛집 어디 있니,restaurant
화성 제일 맛있게 하는 식당 추천해 줘,restaurant
가평 소문난 식당 추천해 줘,restaurant
곡성 맛있게 하는 식당 알려줘,restaurant
예산 인기 있는 식당 어디 있냐,restaurant
계룡 괜찮게 하는 맛집 알고싶어,restaurant
영암 제일 맛있는 맛집 추천해 주세요,restaurant
강릉 잘 하는 맛집 알려줘,restaurant
하동 유명한 맛집 추천해 주라,restaurant
순창 맛있게 하는 식당 알려줘,restaurant
순창 맛 나게 하는 식당 알려주세요,restaurant
계룡 방송 나온 식당 알려줄래,restaurant
논산 맛 나게 하는 맛집 추천해 주라,restaurant
함안 제일 맛있게 하는 맛집 추천해 줘,restaurant
대구 잘 하는 맛집 어디 있니,restaurant
의왕 맛 나게 하는 맛집 어디 있냐,restaurant
구례 소문난 식당 어디 있냐,restaurant
밀양 괜찮은 식당 알고싶어,restaurant
청주 잘 하는 식당 추천해 줘,restaurant
태백 제일 맛있는 식당 어디 있니,restaurant
밀양 인기 많은 식당 추천해 주라,restaurant
함양 잘 하는 식당 알려주세요,restaurant
담양 잘 하는 맛집 알고싶어,restaurant
고양 인기 있는 맛집 알려주세요,restaurant
거제 제일 맛있게 하는 식당 추천해 주라,restaurant
수원 잘 하는 식당 어디 있니,restaurant
칠곡 괜찮게 하는 식당 어디 있니,restaurant
횡성 괜찮은 식당 추천해 줘,restaurant
진주 잘 하는 맛집 추천해 줘,restaurant
양양 방송 나온 맛집 알고싶어,restaurant
근처 방송 나온 맛집 추천해 주세요,restaurant
근처 소문난 식당 알려줄래,restaurant
근처 제일 맛있게 하는 식당 어디 있니,restaurant
주변 방송 나온 맛집 추천해 주세요,restaurant
주변 잘 하는 맛집 어디 있니,restaurant
근처 유명한 맛집 추천해 주라,restaurant
주변 맛있게 하는 식당 알고싶어,restaurant
주변 제일 맛있는 맛집 어디 있니,restaurant
근처 인기 많은 식당 알려주라,restaurant
근처 제일 맛있게 하는 식당 알려줘,restaurant
근처 소문난 식당 추천해 주라,restaurant
근처 괜찮은 식당 어디 있니,restaurant
근처 방송 나온 식당 추천해 주세요,restaurant
